StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,Q11,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q9,Q6,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q3,Q7,CRN,Nombre de Experiencia,OSF,Periodo,Tipo de Formato
23/11/22 18:33,23/11/22 18:38,IP Address,187.188.64.190,100,249,True,23/11/22 18:38,R_1dzEgaOdwajkOBp,,@00030,,20.6762,-103.3469,anonymous,ES-ES,A00572682,"Vecinos Fuentes del Valle, A.C._OFICINA VIRTUAL","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Tienen a una excelente líder.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",De los mejores proyectos solidarios en los que he participado.,Reconocimiento,,,,,
23/11/22 18:41,23/11/22 18:43,IP Address,201.175.204.5,100,144,True,23/11/22 18:43,R_2OMEmyN8WgiAe7j,,@00031,,25.6802,-100.3065,anonymous,ES-ES,A01245422,"PRODAN, Prodefensa Animal, A.C._Préstame tu Casa","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusta mucho lo que hacen! No muchas personas se preocupan por los animalitos,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encantó poder llegar a mi depa y que me saludaran cuatro patitas siempre ❤️ cuidarlos fue el mejor servicio que he hecho,Reconocimiento,,,,,
23/11/22 18:48,23/11/22 18:51,IP Address,189.159.3.172,100,188,True,23/11/22 18:51,R_1okbA6rixqm4afp,,@00032,,25.5746,-100.4839,anonymous,ES-ES,A01625486,"Huellas que Trascienden, A.C._Coordinación de Proyectos HQT","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buena organización dentro de los proyectos y siento me desenvolví de una buena manera,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Ha sido excelente, estuve muy comprometido dentro de el y siento que ya lo conozco casi todo.",Reconocimiento,,,,,
23/11/22 18:58,23/11/22 19:01,IP Address,131.178.102.221,100,214,True,23/11/22 19:01,R_1OjlLDZrUvL6w49,,@00033,,25.6449,-100.311,anonymous,ES-ES,A00833290,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Tiene una muy buena causa,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",El foro estuvo muy interesante,Reconocimiento,,,,,
23/11/22 19:40,23/11/22 19:42,IP Address,201.172.251.31,100,159,True,23/11/22 19:42,R_AsQm21m6ORlO2o9,,@00034,,25.6449,-100.311,anonymous,ES-ES,A01177510,"AICHE, American Institute of Chemical Engineering_Catalizando Ideas","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Muy buena organización. En esta labor social además de ayudar a señoras a crear productos químicos para que los vendieran, aprendí muchïsimo acerca de mi carrera y encontre mi pasión por los cosméticos.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","La organización estuvo excelente, cada semana realizamos un producto nuevo y los organizadores tuvieron que ser muy movidos para comprar los productos.",Reconocimiento,,,,,
23/11/22 19:42,23/11/22 19:46,IP Address,187.167.193.119,100,207,True,23/11/22 19:46,R_2ZTRUmHWNE2f4QU,,@00035,,25.6802,-100.3065,anonymous,ES-ES,A01423595,"Paso de Esperanza, A.C._Pasos de EsperanzAPP","
1 Nada Satisfecho","
1 Nada Satisfecho","
1 Nada Satisfecho","
1 Nada Satisfecho","
1 Nada Satisfecho","
1 Nada Satisfecho","
1 Nada Satisfecho","
1 Nada Satisfecho",No,Sí,Ser más específicos con los entregables y dar instrucciones al inicio del semestre, 3, 3, 3, 3,Me pidieron algo muy técnico que no sabía hacer y fue una experiencia muy desagradable gracias a eso. Me la viví estresada porque no sabía cómo hacer lo que me pidieron y no había nadie que me pudiera ayudar.,Área de oportunidad,,,,,
23/11/22 19:43,23/11/22 20:03,IP Address,187.189.136.61,100,1211,True,23/11/22 20:03,R_1Fn8OaFyRC9wl9c,,@00036,,25.6677,-100.2514,anonymous,ES-ES,A01280601,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Debo de admitir que la organización del Foro de Inclusión, a pesar de haber enfrentado obstáculos de tiempo y recursos, fue capaz de sobrellevarlos satisfactoriamente y sin afectar negativamente a los estudiantes involucrados; siempre existió una comunicación respetuosa y una ardua flexibilidad en los horarios de trabajo, lo que permitió vivir una experiencia agradable que motivó a cada uno de los alumnos a dar lo mejor de si.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Mi experiencia participando en el foro de inclusión fue agradable, ya que tuve la oportunidad de recibir múltiples capacitaciones que me permitieron volverme más consiente sobre lo que implica una discapacidad. De forma más especifica, aprendí sobre la importancia de tratar a todos por igual y cómo en ocasiones, simples acciones como preguntar antes de ayudar, pueden fomentar un ambiente de inclusión en cualquier ámbito de la vida cotidiana. ",Reconocimiento,,,,,
23/11/22 20:11,23/11/22 20:14,IP Address,201.172.248.44,100,215,True,23/11/22 20:14,R_1hXxEnbslGX1zbA,,@00037,,25.6802,-100.3065,anonymous,ES-ES,A00573275,"Fundación F21, A.C._ArteSano + fundación F21", 2, 3, 4,"
1 Nada Satisfecho", 4, 2, 2,"
5 Muy Satisfecho",Sí,Sí,Buena idea de proyecto pero aún falta una mejor planeación y organización. Sería bueno tener contacto con la comunidad beneficiaria de los resultados del proyecto., 2,"
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo",,,,,,,
23/11/22 19:36,23/11/22 20:19,IP Address,187.189.164.169,100,2551,True,23/11/22 20:19,R_WAqi37YCrFsubwB,,@00038,,25.6677,-100.2514,anonymous,ES-ES,A01732785,Patronato del Hospital Regional de Alta Especialidad Materno Infantil A.C_Programa Integral en áreas recreativas con pacientes, 4, 4, 4, 4, 3, 4, 3, 4,Sí,Sí,"ME gustaria que la organizadora del servicio sea un poco mas atenta y ofrezcan horarios adaptables para los alumnos, pues es dificil tener todos los bloques del semestre con el mismo horario", 4, 4,"
5 Totalmente de Acuerdo", 4,"Me gusto mucho el poder trabajar con niños y tener la oportunidad de ayudarlos a divertirse un poco aun cuando estan en el hospital. Me parece muy importante tambien el trabajo que se hace con las mamás de la entrega de kits y el nivel de concientización que esto genera en nosotros los voluntarios, sobre el proceso que conlleva ser padre o madre de familia y la responsabilidad que esto requiere.
",Reconocimiento,,,,,
23/11/22 20:18,23/11/22 20:20,IP Address,187.190.76.231,100,158,True,23/11/22 20:20,R_eL2Jn0kpqqlAPMB,,@00039,,25.6449,-100.311,anonymous,ES-ES,A01245411,"SAITD, Sociedad de Alumnos de Ingenieria en Transformación Digital de Negocios_Computación para Todos - Campana Altamira","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Agradezco mucho a la SAITD por este proyecto de responsabilidad social donde se le está aportando algo positivo a la sociedad, en específico a la niñez.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me encantó! Disfruté mucho de compartir esta experiencia con mis compañeros y conocer a los niños, me dio mucho gusto ver el avance de los niños clase con clase.",Reconocimiento,,,,,
23/11/22 21:07,23/11/22 21:10,IP Address,187.190.79.3,100,153,True,23/11/22 21:10,R_12b8pFUFusrVA5T,,@00040,,25.6802,-100.3065,anonymous,ES-ES,A00831138,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_TransformaWEB - programador","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Gracias por todo fue una buena experiencia,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Este servicio social fue fácil de adaptarse a mis horarios debido a que estoy en el equipo representativo y muchos servicios no los puedo hacer debido que son los fines de semana cuando salimos a competir,Reconocimiento,,,,,
23/11/22 21:12,23/11/22 21:14,IP Address,177.244.40.132,100,147,True,23/11/22 21:14,R_115ZLrCulfPjlvr,,@00041,,25.7311,-100.3306,anonymous,ES-ES,A00832860,Sacbé_Sacbe STEM, 3, 2, 3, 2, 3, 2,"
1 Nada Satisfecho", 2,Sí,Sí,Me encantaría que la comunicación fuera más exitosa, 3, 3, 3, 3,Me pareció que hubo falta de comunicación por el equipo pero de hay en fuera todo bien,Área de oportunidad,,,,,
23/11/22 21:48,23/11/22 21:54,IP Address,187.190.176.148,100,343,True,23/11/22 21:54,R_3foqQZtydIMbXVG,,@00042,,25.6802,-100.3065,anonymous,ES-ES,A01540946,Women in Tech_WitCode,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Tuve una muy buena experiencia durante mi servicio., 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Tuve una muy buena experiencia durante mi servicio ya que considero que se lograron los objetivos de la organización formadora.,Reconocimiento,,,,,
23/11/22 21:44,23/11/22 22:00,IP Address,201.173.40.70,100,947,True,23/11/22 22:00,R_2QhtzDVoMBsKK8B,,@00043,,25.8018,-100.3142,anonymous,ES-ES,A00833113,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico, 4, 4, 4, 3, 3, 3, 4, 4,No,Sí,"Me gustaría tener un mayor contacto con las preparatorias, estudiantes o comunidades debido a que hay muchos intermediarios que afectan la optimización de contacto, comunicación y tiempos","
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo", 4,"Me sorprendió que varios alumnos no asistieran a las sesiones, posiblemente por factores externos, pero creo que se podría implementar alguna solución ante dicha problemática y/o un sistema de garantía de aprendizaje para estas situaciones ya sea basado en autogestión, enseñanza en línea, etc.
",Área de oportunidad,,,,,
23/11/22 22:10,23/11/22 22:15,IP Address,131.178.200.61,100,276,True,23/11/22 22:15,R_1BQrYfbRa1fQQJb,,@00044,,25.6449,-100.311,anonymous,ES-ES,A01634543,San Pedro Parques_Festival de la Nuez en San Pedro Parques, 4,"
5 Muy Satisfecho", 4, 4, 3, 4, 3, 4,Sí,Sí,"Me gusta mucho la labor que hacen, ya que puedo comprender y apreciar la importancia que le dan al cuidado de los parques y a las actividades que en ellos se realizan, al igual que la labor que cumplen en la cuidad. Sin embargo, creo que el aspecto de lo que nosotros podemos hacer para ayudar, es decir la dirección del servicio social, podría mejorar. Creo que falta un poco de organización en ese aspecto ya que creo que podrías aportar mucho más o ayudar de maneras tal vez más útiles para la organización.", 3,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,Creo que la propuesta del servicio como tal tiene mucho potencial aún a explorar.,Área de oportunidad,,,,,
23/11/22 22:26,23/11/22 22:30,IP Address,131.178.200.61,100,262,True,23/11/22 22:30,R_ey3Y6DNE8kkYm1b,,@00045,,25.6449,-100.311,anonymous,ES-ES,A01234547,"SAIQ, Sociedad de Alumnos de Ingeniería Química_Sembrando Conciencia","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Una organización que brinda oportunidades de educación abierta y flexible para los niños.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Una experiencia enriquecedora, nutritiva y de aprendizaje continuo, que fomenta el trabajo colaborativo, el compromiso ético y ciudadano y la empatía.

",Reconocimiento,,,,,
23/11/22 22:20,23/11/22 22:30,IP Address,201.172.148.94,100,650,True,23/11/22 22:30,R_Q5RuojmabQgguGt,,@00046,,25.6554,-100.3258,anonymous,ES-ES,A00834520,Iniciativa Campana Altamira_Inclusión y amistad,"
5 Muy Satisfecho", 3, 3,"
5 Muy Satisfecho", 4, 3, 3, 3,No,Sí,NA, 3,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Es muy divertido trabajar y conectar con los niños, aprendes mucho de ellos, así como ellos aprenden algo de ti 
",Reconocimiento,,,,,
23/11/22 22:40,23/11/22 22:42,IP Address,189.152.45.124,100,110,True,23/11/22 22:42,R_w4vgWAVlFAqF4Ax,,@00047,,25.6449,-100.311,anonymous,ES-ES,A01721157,"Club Deportivo de Fútbol Americano Avispones, A.C._Coach de futbol americano","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",.,Reconocimiento,,,,,
23/11/22 22:42,23/11/22 22:44,IP Address,189.152.98.152,100,112,True,23/11/22 22:44,R_2c5UIgR9auLuu7A,,@00048,,25.6449,-100.311,anonymous,ES-ES,A01198253,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_Recíclate “Compartiendo Conocimiento” - Tutor en línea","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"La labor que se realiza al concientizar a los estudiantes y reforzar los valores para crear seres humanos de bien, no solo en el área profesional, si no en el ámbito personal me parece una labor de suma importancia. Gracias por el contenido. ","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
23/11/22 22:56,23/11/22 22:59,IP Address,201.172.195.192,100,151,True,23/11/22 22:59,R_8kthzrgdQTl0aL7,,@00049,,25.6544,-100.4056,anonymous,ES-ES,A01721034,"Club Deportivo de Fútbol Americano Avispones, A.C._Coach de futbol americano","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy bien organizado y muy atentos con el servicio social ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","muy buena experiencia, trabajar junto a los niños y coaches te deja muchos aprendizajes.",Reconocimiento,,,,,
23/11/22 23:13,23/11/22 23:17,IP Address,189.152.19.76,100,272,True,23/11/22 23:17,R_0j4H8ewxrHRVsaZ,,@00050,,25.6449,-100.311,anonymous,ES-ES,A00831588,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 3, 4,"
5 Muy Satisfecho", 4,Sí,Sí,Un proyecto muy bien planificado que tiene un objetivo muy positivo para la sociedad,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,"Me gusto mucho, me permitió organizarme muy bien y poder hacer mi aportación a la sociedad, ayudando a personas que no han tenido las mismas oportunidades que yo
",Reconocimiento,,,,,
23/11/22 23:40,23/11/22 23:44,IP Address,189.152.88.38,100,258,True,23/11/22 23:44,R_3nxvdkzRK746MHY,,@00051,,25.6554,-100.3258,anonymous,ES-ES,A00832822,"AECOAH, Asociación de Estudiantes de Coahuila_La Alegria del Saber","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,"Muchas gracias por recibirme, y me gustaría mucho poder volver a trabajar con ustedes ","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Estuvo muy bien y fue mucho más dinámico de lo que pensaba,Reconocimiento,,,,,
24/11/22 3:44,24/11/22 3:47,IP Address,189.207.35.10,100,162,True,24/11/22 3:47,R_2iuqL5uOyrFqxl7,,@00052,,25.6677,-100.2514,anonymous,ES-ES,A01656180,"SAIID, Sociedad de Alumnos de Ingeniería en Innovación y Desarrollo_Emprender para Todos","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Excelente organización y admirable esfuerzo,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Considero este servicio social como una herramienta importante par ami futuro profesional.,Reconocimiento,,,,,
24/11/22 6:21,24/11/22 6:27,IP Address,131.178.200.61,100,335,True,24/11/22 6:27,R_1pRTly1cFaSTiXi,,@00053,,25.6449,-100.311,anonymous,ES-ES,A01732572,Iniciativa Campana Altamira_Inclusión y amistad,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,"Me gusto mucho la experiencia y logré aprender mucho de lxs niñxs, gracias por hacer lo que hacen.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
24/11/22 6:56,24/11/22 7:01,IP Address,131.178.102.148,100,301,True,24/11/22 7:01,R_2eOoPCynHMOZysg,,@00054,,25.6449,-100.311,anonymous,ES-ES,A01383185,Andar México_Avanza,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Bonito proyecto.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Tiene gran impacto en los niños de primaria.,Reconocimiento,,,,,
24/11/22 7:00,24/11/22 7:02,IP Address,131.178.102.132,100,77,True,24/11/22 7:02,R_2f7AB8m56CC9RL8,,@00055,,25.6449,-100.311,anonymous,ES-ES,A01284968,"DIF Nuevo León_Construcción Cultural, Deportiva y Emocional para DIF Nuevo León","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gustó y me conmovió mucho las experiencias. Aprendí muchas cosas de los niños y me gustaría volver a verlos.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Todo me pareció excelente y me gustaría continuar en el proyecto.,Reconocimiento,,,,,
24/11/22 7:01,24/11/22 7:05,IP Address,131.178.102.144,100,196,True,24/11/22 7:05,R_2ZPl9vKb9WNdDTd,,@00056,,25.6449,-100.311,anonymous,ES-ES,A00834370,"EIC, EHE y EAAD - Innovaction Gym_Edumakers para la inclusión","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"La verdad es que con este servicio social aprendi muchas cosas, sobretodo cosas que me ayudaran a futuro en mi carrera profesional", 3,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","La verdad es que con este servicio social aprendi muchas cosas, sobretodo cosas que me ayudaran a futuro en mi carrera profesional",Reconocimiento,,,,,
24/11/22 7:03,24/11/22 7:07,IP Address,131.178.102.164,100,213,True,24/11/22 7:07,R_8oDPjZvJJ1oxQaJ,,@00057,,25.6449,-100.311,anonymous,ES-ES,a01067548,"EIC, EHE y EAAD - Innovaction Gym_Edumakers para la inclusión","
5 Muy Satisfecho", 4, 4, 4, 4, 4, 4, 4,Sí,Sí,La Doctora Cristina es muy atenta con nosotros se agradece el acompañamiento que nos dio a lo largo del semestre,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Los tacos Piedra después del servicio estaban sabrosos,Reconocimiento,,,,,
